value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,area,area_label,time,time_label,unit
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2007000505,2007年5月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2007000606,2007年6月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2007000707,2007年7月,一万分比
20,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2007000808,2007年8月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2007000909,2007年9月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2007001010,2007年10月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2007001111,2007年11月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2007001212,2007年12月,一万分比
20,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2008000101,2008年1月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2008000202,2008年2月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2008000303,2008年3月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2008000404,2008年4月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2008000505,2008年5月,一万分比
20,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2008000606,2008年6月,一万分比
20,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2008000707,2008年7月,一万分比
20,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2008000808,2008年8月,一万分比
20,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2008000909,2008年9月,一万分比
20,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2008001010,2008年10月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2008001111,2008年11月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2008001212,2008年12月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2009000101,2009年1月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2009000202,2009年2月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2009000303,2009年3月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2009000404,2009年4月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2009000505,2009年5月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2009000606,2009年6月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2009000707,2009年7月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2009000808,2009年8月,一万分比
20,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2009000909,2009年9月,一万分比
20,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2009001010,2009年10月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2009001111,2009年11月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2009001212,2009年12月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2010000101,2010年1月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2010000202,2010年2月,一万分比
20,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2010000303,2010年3月,一万分比
20,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2010000404,2010年4月,一万分比
20,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2010000505,2010年5月,一万分比
20,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2010000606,2010年6月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2010000707,2010年7月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2010000808,2010年8月,一万分比
20,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2010000909,2010年9月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2010001010,2010年10月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2010001111,2010年11月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2010001212,2010年12月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2011000101,2011年1月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2011000202,2011年2月,一万分比
32,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2011000303,2011年3月,一万分比
35,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2011000404,2011年4月,一万分比
26,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2011000505,2011年5月,一万分比
24,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2011000606,2011年6月,一万分比
22,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2011000707,2011年7月,一万分比
22,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2011000808,2011年8月,一万分比
22,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2011000909,2011年9月,一万分比
21,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2011001010,2011年10月,一万分比
22,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2011001111,2011年11月,一万分比
21,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2011001212,2011年12月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2012000101,2012年1月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2012000202,2012年2月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2012000303,2012年3月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2012000404,2012年4月,一万分比
18,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2012000505,2012年5月,一万分比
18,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2012000606,2012年6月,一万分比
18,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2012000707,2012年7月,一万分比
18,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2012000808,2012年8月,一万分比
18,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2012000909,2012年9月,一万分比
18,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2012001010,2012年10月,一万分比
18,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2012001111,2012年11月,一万分比
18,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2012001212,2012年12月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2013000101,2013年1月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2013000202,2013年2月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2013000303,2013年3月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2013000404,2013年4月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2013000505,2013年5月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2013000606,2013年6月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2013000707,2013年7月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2013000808,2013年8月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2013000909,2013年9月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2013001010,2013年10月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2013001111,2013年11月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2013001212,2013年12月,一万分比
18,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2014000101,2014年1月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2014000202,2014年2月,一万分比
19,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2014000303,2014年3月,一万分比
18,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2014000404,2014年4月,一万分比
18,01,金額,001,世帯数分布（抽出率調整）,03,二人以上の世帯（2000年～）,06003,06201 山形市,2014000505,2014年5月,一万分比
